1 5803.838
2 3916.9576
3 3033.3835
4 2418.5432
5 2091.1121
6 1767.4967
7 1575.3785
8 1380.3421
9 1272.1592
10 1170.4719
11 1058.2601
12 980.39514
13 919.49329
14 862.96389
15 818.36328
16 777.09075
17 743.95936
18 721.68447
19 708.54783
20 698.87221
21 685.03643
22 664.55491
23 637.25078
24 617.00367
25 604.81309
26 589.35033
27 571.75267
28 556.56602
29 547.94288
30 545.54984
31 543.57963
32 541.67961
33 540.35642
34 539.27861
35 538.53986
36 537.47747
37 536.72422
38 535.45198
39 534.47243
40 533.42792
41 532.22271
42 530.60519
43 529.69191
44 528.20098
45 527.21474
46 525.6762
47 524.3961
48 522.85725
49 520.96438
50 520.24647
51 516.29556
52 512.19939
53 508.66768
54 488.09375
55 443.15203
56 399.35757
57 378.05438
58 376.86481
59 376.33164
60 375.01931
61 373.93518
62 372.38185
63 370.62309
64 369.28459
65 367.60827
66 366.35834
67 365.86539
68 364.77617
69 363.82372
70 363.0465
71 360.76013
72 358.5947
73 355.90448
74 353.36994
75 352.55469
76 352.13092
77 351.93597
78 351.92118
79 351.81181
80 351.70052
81 351.47149
82 351.43445
83 351.3755
84 351.28964
85 351.18043
86 351.01737
87 350.82967
88 350.78742
89 350.62319
90 350.47562
91 350.59673
92 350.4881
93 350.44282
94 350.39628
95 350.33229
96 350.32275
97 350.22831
98 350.16103
99 350.0812
100 350.03882
