 7 4 18 12 6 16 20 23 28 25 19 1 21 24 30 22 31 11 27 10 15 29 13 5 9 3 26 14 17 2 8
 7 4 18 12 6 16 20 23 28 25 19 1 21 24 30 22 31 11 27 10 15 29 13 5 9 3 26 14 17 2 8
 7 4 18 12 6 16 20 23 28 25 19 1 21 24 30 22 31 11 27 10 15 29 13 5 9 3 26 14 17 2 8
 18 19 1 14 30 9 24 21 13 5 26 22 29 3 31 28 2 6 4 25 17 16 23 27 8 15 10 20 11 7 12
 16 23 7 28 2 17 25 20 15 30 3 21 22 13 24 9 26 5 1 14 18 31 29 10 27 11 8 6 12 4 19
 16 23 7 28 2 17 25 20 15 30 3 21 22 13 24 9 26 5 1 14 18 31 29 10 27 11 8 6 12 4 19
 16 23 7 28 2 17 25 20 15 30 3 21 22 13 24 9 26 5 1 14 18 31 29 10 27 11 8 6 12 4 19
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 18 14 5 13 3 21 24 9 26 12 19 1 4 22 29 15 30 31 27 10 20 16 11 8 7 17 23 2 28 25 6
 26 18 12 25 19 4 1 14 6 17 22 9 5 24 13 21 30 29 3 31 8 27 11 20 23 2 16 10 15 28 7
 26 18 12 25 19 4 1 14 6 17 22 9 5 24 13 21 30 29 3 31 8 27 11 20 23 2 16 10 15 28 7
 26 18 12 25 19 4 1 14 6 17 22 9 5 24 13 21 30 29 3 31 8 27 11 20 23 2 16 10 15 28 7
 8 15 27 11 10 20 31 5 14 3 13 29 30 28 2 16 23 25 19 4 12 18 7 6 17 22 21 24 9 26 1
 8 15 27 11 10 20 31 5 14 3 13 29 30 28 2 16 23 25 19 4 12 18 7 6 17 22 21 24 9 26 1
 25 17 19 12 7 8 11 15 10 16 6 23 28 2 27 20 30 9 31 1 22 3 29 21 24 13 5 26 14 4 18
 25 17 19 12 7 8 11 15 10 16 6 23 28 2 27 20 30 9 31 1 22 3 29 21 24 13 5 26 14 4 18
 25 17 19 12 7 8 11 15 10 16 6 23 28 2 27 20 30 9 31 1 22 3 29 21 24 13 5 26 14 4 18
 25 17 19 12 7 8 11 15 10 16 6 23 28 2 27 20 30 9 31 1 22 3 29 21 24 13 5 26 14 4 18
 25 17 19 12 7 8 11 15 10 16 6 23 28 2 27 20 30 9 31 1 22 3 29 21 24 13 5 26 14 4 18
 6 26 30 9 22 13 5 21 24 29 3 31 20 11 16 2 23 7 8 27 15 10 28 17 25 14 1 19 4 18 12
 6 26 30 9 22 13 5 21 24 29 3 31 20 11 16 2 23 7 8 27 15 10 28 17 25 14 1 19 4 18 12
 6 26 30 9 22 13 5 21 24 29 3 31 20 11 16 2 23 7 8 27 15 10 28 17 25 14 1 19 4 18 12
 6 26 30 9 22 13 5 21 24 29 3 31 20 11 16 2 23 7 8 27 15 10 28 17 25 14 1 19 4 18 12
 19 4 6 12 23 25 7 28 8 20 11 27 10 15 30 13 29 24 3 21 5 9 22 31 16 2 26 14 1 18 17
 19 4 6 12 23 25 7 28 8 20 11 27 10 15 30 13 29 24 3 21 5 9 22 31 16 2 26 14 1 18 17
 19 4 6 12 23 25 7 28 8 20 11 27 10 15 30 13 29 24 3 21 5 9 22 31 16 2 26 14 1 18 17
 26 6 23 28 30 31 22 5 3 29 13 9 24 21 20 27 15 10 11 8 16 17 14 1 4 18 19 12 7 2 25
 26 6 23 28 30 31 22 5 3 29 13 9 24 21 20 27 15 10 11 8 16 17 14 1 4 18 19 12 7 2 25
 26 6 23 28 30 31 22 5 3 29 13 9 24 21 20 27 15 10 11 8 16 17 14 1 4 18 19 12 7 2 25
 26 6 23 28 30 31 22 5 3 29 13 9 24 21 20 27 15 10 11 8 16 17 14 1 4 18 19 12 7 2 25
