1 1.21067 0
2 1.07343 0.137235
3 1.5132 0.446847
4 1.88735 0.489717
5 2.16338 0.469135
6 2.13038 0.384465
7 2.05626 0.33328
8 2.02625 0.290185
9 1.99354 0.258001
10 1.96628 0.232367
11 1.91695 0.215897
12 1.78357 0.237976
13 1.71446 0.229554
14 1.67429 0.21629
15 1.63719 0.204745
16 1.61901 0.192382
17 1.64785 0.182999
18 1.63892 0.172764
19 1.60023 0.167935
20 1.58358 0.160185
21 1.56971 0.152997
22 1.55268 0.146867
23 1.52421 0.143195
24 1.50305 0.138722
25 1.483 0.13456
26 1.47564 0.129491
27 1.475 0.124604
28 1.449 0.122853
29 1.44225 0.118733
30 1.43431 0.114982
31 1.40932 0.113984
32 1.38411 0.113206
33 1.35985 0.112373
34 1.33701 0.111384
35 1.32545 0.108772
36 1.32698 0.105718
37 1.34285 0.104039
38 1.34495 0.101286
39 1.33828 0.0988804
40 1.34962 0.0970426
41 1.34996 0.0946467
42 1.34743 0.0924003
43 1.34 0.0905312
44 1.33498 0.0885925
45 1.34405 0.0870756
46 1.34239 0.0851778
47 1.33653 0.0835516
48 1.32324 0.0828656
49 1.30662 0.0828407
50 1.29238 0.0824066
51 1.2749 0.0826434
52 1.25717 0.0829562
53 1.24011 0.0831459
54 1.22975 0.0822464
55 1.2246 0.0809012
56 1.22133 0.0795108
57 1.22032 0.07811
58 1.21385 0.0770236
59 1.2055 0.0761659
60 1.19681 0.0753884
61 1.19771 0.0741477
62 1.19418 0.0730272
63 1.19069 0.0719436
64 1.1822 0.0713177
65 1.17431 0.0706538
66 1.17744 0.0696456
67 1.18423 0.0689335
68 1.17883 0.0681271
69 1.17933 0.0671343
70 1.1803 0.0661754
71 1.18817 0.0657104
72 1.19194 0.0649009
73 1.18199 0.0647751
74 1.17731 0.0640646
75 1.17493 0.0632493
76 1.17268 0.0624521
77 1.16983 0.0617019
78 1.16057 0.0616053
79 1.15744 0.0609008
80 1.14898 0.0607276
81 1.14596 0.0600488
82 1.14935 0.0594084
83 1.1539 0.0588648
84 1.15352 0.058161
85 1.15684 0.0575683
86 1.16729 0.0578475
87 1.16924 0.0572119
88 1.1653 0.0566958
89 1.15707 0.0566556
90 1.15845 0.0560396
91 1.15936 0.0554279
92 1.15633 0.054906
93 1.15889 0.0543728
94 1.1671 0.054415
95 1.16319 0.0539813
96 1.15872 0.0536026
97 1.15284 0.0533718
98 1.14641 0.0532145
99 1.14663 0.0526747
100 1.1479 0.0521609
