0 23 28 8 6 16 27 22 24 29 5 30 13 17 7 9 21 3 11 15 12 25 2 20 26 1 19 4 14 10 31 18
0 15 11 31 1 18 19 4 7 22 6 28 10 27 23 2 16 20 3 30 13 24 21 14 5 8 9 29 26 17 12 25
0 31 27 15 11 10 20 2 8 23 28 13 22 5 14 9 16 17 12 7 4 19 18 1 25 6 26 30 29 21 24 3
0 17 15 10 20 24 9 31 7 25 12 18 2 8 23 16 11 27 28 22 5 3 30 29 21 13 14 1 19 26 4 6
0 2 20 3 29 21 13 9 24 5 1 19 4 26 14 22 30 16 11 27 15 10 31 7 25 12 18 8 23 28 17 6
0 25 6 2 23 28 8 16 20 3 29 21 13 9 24 5 1 18 19 4 14 22 31 17 12 7 26 30 27 10 15 11
0 25 6 2 23 28 16 8 20 3 29 21 13 9 24 5 1 19 4 26 14 22 30 11 27 15 10 31 7 12 18 17
0 12 17 7 4 19 18 25 6 2 23 28 8 20 3 29 21 13 9 24 5 1 14 22 31 26 30 27 10 15 11 16
0 25 6 2 23 28 8 16 7 12 17 20 11 27 15 10 31 22 5 9 3 30 29 21 13 24 14 26 1 18 19 4
0 25 6 2 23 28 16 8 7 12 17 20 11 27 15 10 31 22 5 9 3 30 29 21 13 24 14 26 1 4 19 18
0 25 6 2 23 28 7 12 17 8 16 27 20 11 15 10 31 3 24 29 21 13 9 5 22 30 14 26 1 4 19 18
0 25 6 2 23 28 16 8 7 12 17 20 11 27 15 10 31 30 29 21 13 24 9 3 22 5 14 26 1 19 4 18
0 12 7 25 6 2 23 28 8 16 17 26 14 22 30 11 27 15 20 10 31 3 24 29 21 13 9 5 1 19 4 18
0 12 17 7 25 6 2 23 28 8 16 20 11 27 15 10 31 30 29 21 13 24 9 3 22 5 14 26 1 19 4 18
0 12 7 25 6 2 23 28 17 16 8 20 11 27 15 10 31 30 29 21 13 24 9 3 22 5 14 26 1 19 4 18
0 12 17 7 25 6 2 23 28 16 8 20 11 27 15 10 31 30 29 21 3 24 13 9 5 22 26 14 1 19 4 18
0 12 17 7 25 6 2 23 28 16 8 20 11 27 15 10 31 30 29 21 3 24 13 9 5 22 26 14 1 19 4 18
0 12 17 7 25 6 2 23 28 16 8 20 11 27 15 10 31 30 29 21 3 24 13 9 5 22 26 14 1 19 4 18
0 12 17 7 25 6 2 23 28 16 8 20 11 27 15 10 31 30 29 21 3 24 13 9 5 22 26 14 1 19 4 18
