1 3901.7049
2 2763.448
3 2416.2109
4 2024.2716
5 1709.05
6 1534.5176
7 1401.2119
8 1243.719
9 1098.7345
10 1005.5166
11 942.69412
12 895.66902
13 835.0694
14 756.30923
15 693.41936
16 661.85592
17 637.96301
18 620.81069
19 599.66669
20 579.66266
21 562.38826
22 548.6963
23 539.30556
24 531.46727
25 523.8435
26 517.06858
27 510.78904
28 505.1236
29 499.23039
30 494.82588
31 489.49249
32 485.10003
33 480.75907
34 476.10237
35 471.38587
36 467.41477
37 464.14321
38 460.35285
39 457.4709
40 454.42812
41 451.95529
42 449.55393
43 447.74964
44 445.76222
45 443.45959
46 441.53086
47 439.94548
48 438.47784
49 436.96614
50 435.44527
51 433.88408
52 432.74081
53 431.39687
54 430.00041
55 428.73267
56 427.57706
57 426.2061
58 424.92295
59 423.59117
60 422.5368
61 421.71277
62 420.91785
63 420.42224
64 420.09463
65 419.87722
66 419.65045
67 419.42678
68 419.09184
69 418.88943
70 418.71988
71 418.47939
72 418.2118
73 418.03692
74 417.83114
75 417.64132
76 417.38581
77 417.21608
78 417.06374
79 416.82266
80 416.61967
81 416.27764
82 416.21697
83 416.21982
84 416.11691
85 416.08477
86 416.03698
87 415.93788
88 415.87965
89 415.7734
90 415.67417
91 415.70034
92 415.59366
93 415.48658
94 415.40458
95 415.30387
96 415.20959
97 415.08573
98 415.00539
99 414.91076
100 414.86699
