1 1 0 0 0 0 
1 2 0.0256496 0 0 0 
1 3 0.0512993 0 0 0 
1 4 0.0769489 0 0 0 
1 5 0.102599 0 0 0 
1 6 0.128248 0 0 0 
1 7 0.153898 0 0 0 
1 8 0.179547 0 0 0 
1 9 0.205197 0 0 0 
1 10 0.230847 0 0 0 
1 11 0.256496 0 0 0 
1 12 0.282146 0 0 0 
1 13 0.307796 0 0 0 
1 14 0.333445 0 0 0 
1 15 0.359095 0 0 0 
1 16 0.384745 0 0 0 
1 17 0.410394 0 0 0 
1 18 0.436044 0 0 0 
1 19 0.461694 0 0 0 
1 20 0.487343 0 0 0 
1 21 0.512993 0 0 0 
1 22 0.538642 0 0 0 
1 23 0.564292 0 0 0 
1 24 0.589942 0 0 0 
1 25 0.615591 0 0 0 
1 26 0.641241 0 0 0 
1 27 0.666891 0 0 0 
1 28 0.69254 0 0 0 
1 29 0.71819 0 0 0 
1 30 0.74384 0 0 0 
1 31 0.769489 0 0 0 
1 32 0.795139 0 0 0 
1 33 0.820788 0 0 0 
1 34 0.846438 0 0 0 
1 35 0.872088 0 0 0 
1 36 0.897737 0.0144642 0.0144642 0 
1 37 0.923387 0.157882 0.157882 0 
1 38 0.949037 0.564221 0.564221 0 
1 39 0.974686 1.33245 1.33245 0 
1 40 1.00034 2.0489 2.0489 0 
1 41 1.02599 2.40296 2.40296 0 
1 42 1.05164 2.47432 2.47432 0 
1 43 1.07728 2.45347 2.45347 0 
1 44 1.10293 2.33631 2.33631 0 
1 45 1.12858 2.26072 2.26072 0 
1 46 1.15423 1.9741 1.9741 0 
1 47 1.17988 1.66925 1.66925 0 
1 48 1.20553 1.45428 1.45428 0 
1 49 1.23118 1.43066 1.43066 0 
1 50 1.25683 1.30791 1.30791 0 
1 51 1.28248 1.15309 1.15309 0 
1 52 1.30813 1.05903 1.05903 0 
1 53 1.33378 0.905885 0.905885 0 
1 54 1.35943 0.860172 0.860172 0 
1 55 1.38508 0.824192 0.824192 0 
1 56 1.41073 0.740292 0.740292 0 
1 57 1.43638 0.755695 0.755695 0 
1 58 1.46203 0.650964 0.650964 0 
1 59 1.48768 0.649887 0.649887 0 
1 60 1.51333 0.632913 0.632913 0 
1 61 1.53898 0.654243 0.654243 0 
1 62 1.56463 0.687196 0.687196 0 
1 63 1.59028 0.787471 0.787471 0 
1 64 1.61593 0.752442 0.752442 0 
1 65 1.64158 0.720738 0.720738 0 
1 66 1.66723 0.698136 0.698136 0 
1 67 1.69288 0.722444 0.722444 0 
1 68 1.71853 0.738979 0.738979 0 
1 69 1.74418 0.790933 0.790933 0 
1 70 1.76983 0.839433 0.839433 0 
1 71 1.79547 0.893139 0.893139 0 
1 72 1.82112 0.933584 0.933584 0 
1 73 1.84677 1.00873 1.00873 0 
