1 1842.258
2 1381.5663
3 1178.4431
4 1161.4805
5 1148.2318
6 1143.1437
7 1142.8621
8 1132.5523
9 1130.5092
10 1112.008
11 1110.138
12 1098.975
13 1091.038
14 1076.0052
15 1082.7063
16 1074.1819
17 1076.5693
18 1082.5653
19 1062.9466
20 1071.2948
21 1065.8428
22 1064.5384
23 1080.5841
24 1075.3884
25 1066.9856
26 1070.3221
27 1069.921
28 1072.146
29 1078.1559
30 1070.4708
31 1065.3391
32 1062.9922
33 1075.8079
34 1077.6683
35 1069.0733
36 1086.8619
37 1079.0574
38 1083.268
39 1073.3753
40 1082.2845
41 1076.2571
42 1077.8721
43 1080.7869
44 1073.286
45 1062.6274
46 1076.406
47 1063.0051
48 1065.9555
49 1063.4222
50 1069.7296
51 1086.7407
52 1082.1656
53 1057.2957
54 1068.6067
55 1064.6008
56 1079.7769
57 1065.0077
58 1064.2321
59 1071.2182
60 1068.8673
61 1071.3486
62 1082.6165
63 1065.9567
64 1073.9344
65 1073.2631
66 1070.8233
67 1054.4881
68 1066.6686
69 1063.3291
70 1059.8755
71 1071.6505
72 1086.1969
73 1082.0934
74 1080.6197
75 1064.3908
76 1077.4252
77 1075.3057
78 1079.5473
79 1072.6128
80 1084.6434
81 1076.0577
82 1072.5088
83 1066.4044
84 1068.4724
85 1076.2804
86 1067.1839
87 1079.4593
88 1061.8035
89 1075.0288
90 1073.1046
91 1081.0486
92 1087.1269
93 1081.5826
94 1093.4169
95 1086.1893
96 1082.2035
97 1079.5401
98 1072.4937
99 1073.4128
100 1069.2541
