0 23 28 8 6 16 27 22 24 29 5 30 13 17 7 9 21 3 11 15 12 25 2 20 26 1 19 4 14 10 31 18
0 23 28 6 10 29 30 17 25 4 7 2 12 11 15 8 27 20 3 9 31 16 5 22 19 1 18 14 24 13 21 26
0 31 21 29 30 26 3 24 13 5 9 22 10 15 27 11 2 28 8 16 17 12 19 18 7 4 1 25 6 14 23 20
0 25 1 3 21 13 24 30 29 14 5 9 22 31 11 15 10 28 23 8 2 20 27 16 18 19 4 26 12 6 7 17
0 26 17 14 13 21 3 22 30 31 15 11 10 27 20 28 23 6 19 4 18 1 5 9 24 29 25 12 8 2 16 7
0 25 12 18 19 4 1 14 13 20 27 10 30 22 3 21 5 9 17 26 29 24 31 15 11 16 8 2 28 23 6 7
0 26 17 14 13 24 9 21 29 3 20 27 11 7 28 23 8 2 25 12 18 19 4 1 5 22 31 30 10 15 16 6
0 25 12 7 19 4 18 1 26 17 6 23 28 2 8 16 20 27 10 15 11 30 5 21 3 31 29 9 13 24 22 14
0 28 8 2 25 12 18 19 4 1 5 22 31 26 17 7 6 23 16 27 20 10 15 11 30 24 13 21 3 29 9 14
0 6 7 28 8 23 2 12 18 19 4 1 5 22 26 17 14 13 24 9 21 29 3 31 30 10 15 27 11 20 16 25
0 6 7 28 8 23 2 12 18 19 4 1 5 22 26 17 14 13 24 9 21 29 3 31 30 10 15 27 11 20 16 25
0 25 2 8 28 11 15 10 20 27 16 23 6 7 12 18 19 4 1 5 22 31 30 3 21 13 29 24 9 14 26 17
0 25 2 8 28 11 15 10 20 27 16 23 6 7 12 18 19 4 1 5 22 31 30 3 21 13 29 24 9 14 26 17
0 25 2 8 28 11 15 10 20 27 16 23 6 7 12 18 19 4 1 5 22 31 30 3 21 13 29 24 9 14 26 17
0 18 19 4 1 14 26 22 5 9 24 29 21 13 3 30 31 15 10 11 27 20 28 23 25 6 2 8 16 7 12 17
0 18 19 4 1 14 26 22 5 9 24 29 13 3 21 31 30 20 15 10 27 11 16 8 2 23 28 6 12 7 17 25
0 18 19 4 1 14 26 22 5 9 24 29 13 3 21 31 30 20 15 10 27 11 16 8 2 23 28 6 12 7 17 25
0 18 19 4 1 14 26 22 5 9 24 29 21 13 3 30 31 20 15 10 27 11 16 8 2 28 7 23 6 25 12 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 18 19 4 1 14 26 22 5 9 24 13 21 29 3 30 31 20 15 10 27 11 16 8 28 2 23 6 12 7 25 17
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 9 21 29 24 13 5 22 26 14 1 19 4 18
0 17 25 7 12 6 23 2 28 8 16 27 11 10 15 20 31 30 3 29 21 24 13 9 5 22 26 14 1 19 4 18
0 17 25 7 12 6 23 2 28 8 16 27 11 10 15 20 31 30 3 29 21 24 13 9 5 22 26 14 1 19 4 18
0 17 25 7 12 6 23 2 28 8 16 27 11 10 15 20 31 30 3 29 21 24 13 9 5 22 26 14 1 19 4 18
0 17 25 7 12 6 23 2 28 8 16 27 11 10 15 20 31 30 3 29 21 24 13 9 5 22 26 14 1 19 4 18
0 17 25 7 12 6 23 2 8 28 16 11 27 10 15 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 25 7 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
0 17 7 25 12 6 23 2 28 8 16 11 27 15 10 20 31 30 3 29 21 24 13 9 5 22 26 14 1 4 19 18
