1 3901.7049
2 2899.8961
3 2526.8819
4 2170.8398
5 1894.6883
6 1698.3665
7 1557.8589
8 1476.9031
9 1413.0545
10 1352.6657
11 1307.4604
12 1280.3243
13 1241.1347
14 1188.1395
15 1156.1822
16 1140.9491
17 1121.5955
18 1075.0871
19 1035.7242
20 1013.8209
21 1013.5055
22 1012.1149
23 1008.7622
24 998.80184
25 1007.2601
26 1000.8698
27 978.14102
28 987.57594
29 981.22596
30 988.21311
31 972.02142
32 962.96702
33 956.81361
34 959.22122
35 958.85246
36 979.12447
37 981.0668
38 985.08219
39 956.65278
40 967.20025
41 967.9973
42 957.65106
43 947.90257
44 951.78675
45 953.29721
46 967.2226
47 961.1225
48 960.25341
49 957.36325
50 964.44398
51 960.37285
52 952.40541
53 957.82098
54 958.18168
55 960.1358
56 953.82748
57 949.03235
58 935.61922
59 926.00692
60 922.03097
61 924.94901
62 938.59184
63 944.7809
64 949.91326
65 951.97483
66 936.10035
67 935.20745
68 936.44377
69 954.79087
70 959.28253
71 962.23823
72 951.33967
73 952.88341
74 944.55555
75 953.30615
76 957.4822
77 954.50458
78 944.3806
79 955.45703
80 963.03272
81 955.19083
82 960.78504
83 973.95072
84 972.23528
85 971.91742
86 966.00513
87 954.78647
88 954.40259
89 949.88973
90 968.0022
91 951.51125
92 936.33421
93 945.81035
94 940.20482
95 947.72924
96 946.6153
97 955.67808
98 958.31039
99 960.30798
100 972.74082
