1 2663.3964
2 1806.3881
3 1352.0882
4 1166.3029
5 1129.1697
6 1094.7429
7 1088.4883
8 1061.8964
9 1052.0077
10 1053.1406
11 1050.7928
12 1050.2164
13 1051.148
14 1042.8991
15 1050.7509
16 1041.8274
17 1041.9358
18 1039.3095
19 1039.7916
20 1053.1226
21 1052.9393
22 1050.0563
23 1045.2199
24 1048.8369
25 1046.076
26 1046.6159
27 1055.4249
28 1044.9224
29 1032.6342
30 1029.7788
31 1049.7873
32 1052.7353
33 1051.4359
34 1047.6731
35 1043.532
36 1050.283
37 1047.0579
38 1048.7272
39 1052.4323
40 1042.2816
41 1043.8037
42 1034.1047
43 1052.9237
44 1045.3771
45 1036.5426
46 1064.1347
47 1032.0239
48 1044.0884
49 1036.642
50 1055.5669
51 1054.0346
52 1042.3171
53 1043.0337
54 1049.4452
55 1054.2052
56 1043.4668
57 1053.6998
58 1057.3603
59 1050.2133
60 1057.5149
61 1048.2872
62 1048.6146
63 1035.8914
64 1047.3903
65 1043.7579
66 1041.8819
67 1044.722
68 1046.6444
69 1042.6541
70 1049.3635
71 1062.1322
72 1049.5281
73 1052.7334
74 1038.2076
75 1041.7094
76 1045.3622
77 1052.0131
78 1051.7571
79 1050.1617
80 1056.7994
81 1059.1078
82 1050.7526
83 1043.3599
84 1041.034
85 1044.5051
86 1054.3157
87 1048.2985
88 1046.2215
89 1046.6568
90 1065.5878
91 1053.6042
92 1050.1979
93 1054.1447
94 1053.5612
95 1062.0345
96 1062.1882
97 1045.7587
98 1038.4321
99 1044.764
100 1048.3467
