0 0 0
1 4.85385 3.94095
2 5.17308 3.05241
3 1.55334 3.84094
4 2.33524 3.63017
5 -0.0955009 4.48593
6 5.81845 3.88101
7 2.42915 3.89258
8 3.59445 4.02181
9 -0.563742 3.57572
10 1.74494 2.97382
11 0.664605 3.55454
12 2.54223 3.04045
13 -0.266054 3.51556
14 -3.75026 3.01191
15 4.18145 3.38526
16 -1.7894 2.50973
17 4.3383 3.51452
18 -4.23219 3.41592
19 1.51575 4.05504
20 -0.520783 3.76878
21 11.6855 3.19927
22 5.38477 3.50689
23 3.63388 3.49439
24 -1.58087 2.29382
25 -2.98576 3.31066
26 6.29858 4.02869
27 1.68996 2.46294
28 3.04502 3.93405
29 3.23773 3.29152
30 -0.446201 2.5483
31 -0.00230682 2.79128
32 2.89699 3.5772
33 4.55845 2.76408
34 -5.05581 3.08738
35 -1.25808 3.52878
36 3.7413 2.93052
37 -6.68196 3.03272
38 7.68668 2.75667
39 -4.80673 3.1707
40 -1.49748 2.04607
41 2.2167 3.2648
42 4.78833 3.38504
43 2.91597 2.59112
44 4.91191 3.45169
45 -3.18018 3.51353
46 7.53461 2.66417
47 -3.8386 3.12388
48 1.13033 2.44916
49 -2.86465 2.53645
50 -2.67283 2.6904
51 1.01089 3.17391
52 -5.3578 2.91067
53 4.51494 3.83191
54 -2.07509 3.04684
55 -3.52101 2.79147
56 -0.0478314 2.01662
57 3.45821 2.84745
58 1.43154 3.20606
59 1.75493 2.86981
60 3.95572 3.65698
61 8.02531 3.39263
62 4.43544 3.04592
63 -1.17426 3.00273
64 -0.28226 2.64603
65 3.4217 2.60687
66 -0.899304 2.62764
67 2.16644 2.47286
68 3.85455 3.52645
69 2.11716 3.17848
70 1.78894 3.32006
71 -1.12539 3.11406
72 0.973682 2.50731
73 0.475527 2.62809
74 -1.11892 2.56307
75 -2.96689 2.59111
76 -0.0703633 1.72008
77 0.794534 3.01204
78 -0.939795 3.38389
79 -0.343782 2.67591
80 1.23585 2.48381
81 -1.1218 2.30525
82 3.98587 3.00632
83 -0.163174 2.4184
84 -1.70482 2.23036
85 -0.211006 3.6852
86 3.1254 3.05176
87 -1.14862 2.69686
88 -1.60246 3.2186
89 0.18086 3.42043
90 -0.00625906 2.80812
91 -4.53888 2.80409
92 0.899377 3.37616
93 1.59913 3.07945
94 2.71191 2.88552
95 -2.13402 2.67386
96 1.38298 2.83324
97 7.88892 3.29475
98 4.74561 2.05267
99 -0.610395 2.81353
100 1.85718 2.63056
101 0.819236 3.76033
102 -1.25228 3.26913
103 3.00932 2.53075
104 2.68753 2.60311
105 3.0624 3.46228
106 1.67981 3.14367
107 4.12952 2.88849
108 1.74161 2.71602
109 3.0987 3.31425
110 0.211457 3.06038
111 -2.1527 2.4581
112 -2.49282 3.34781
113 4.2692 3.01277
114 0.786589 2.60773
115 1.96156 3.35054
116 2.02784 3.75098
117 2.98018 2.975
118 1.14905 3.54991
119 6.02656 2.90423
120 2.83542 2.08395
121 1.39899 2.59721
122 1.97878 2.64138
123 2.32035 2.45646
124 5.11079 2.3464
125 1.40037 2.57142
126 9.40792 2.91315
127 -4.21635 3.06556
128 -2.04051 2.44482
129 5.87293 3.08497
130 4.38585 2.54146
131 -6.66205 3.56288
132 3.44 2.96004
133 1.72155 2.82531
134 4.7114 3.09834
135 -0.244956 3.22355
136 2.27249 2.95175
137 1.83628 2.79769
138 0.341097 2.81535
139 -1.24202 2.99102
140 3.40893 2.89225
141 -1.46254 3.45004
142 0.684878 3.28365
143 -5.58615 3.19526
144 3.57523 3.12587
145 1.2589 2.68793
146 -0.837556 2.23653
147 2.61521 3.46627
148 2.39353 2.91505
149 -0.764674 3.34815
150 1.71436 2.85072
151 -4.16347 3.54204
152 0.561974 2.79082
153 -1.57552 3.62535
154 2.17715 2.2483
155 2.37489 2.81955
156 -0.964252 3.54201
157 0.503528 3.0406
158 -0.477854 2.81172
159 2.39025 2.09781
160 0.287173 2.92548
161 -3.07369 3.42473
162 0.179087 2.69578
163 -0.62627 3.27309
164 -2.00951 2.80139
165 -0.803533 2.87832
166 2.82411 2.6152
167 -0.620302 2.32436
168 0.491784 3.66876
169 -2.75475 2.47079
170 0.685921 2.86001
171 -1.82937 2.22252
172 1.28802 2.68308
173 3.4681 2.63249
174 -1.99077 2.7555
175 1.54736 3.16319
176 -2.54134 3.05426
177 2.31544 2.80878
178 1.13258 2.75275
179 -2.43568 2.77303
180 5.10514 2.91873
181 3.64294 3.12997
182 1.37851 3.6602
183 3.38998 3.43995
184 1.86331 3.01367
185 6.32089 2.74174
186 0.500887 3.06794
187 0.346496 3.07421
188 -1.67325 2.43096
189 2.76374 2.47672
190 2.69763 2.47366
191 -3.56385 2.61331
192 0.799438 3.05491
193 2.46744 2.7692
194 -2.60161 3.46256
195 4.39482 2.44514
196 -4.36236 2.68575
197 0.382582 3.7017
198 6.68937 3.2368
199 1.18994 3.32893
200 -4.78743 2.96835
201 -1.15285 3.38675
202 2.61715 3.31171
203 9.41935 2.93276
204 -1.56768 2.2838
205 4.30852 2.60357
206 -2.12334 2.67406
207 -0.732018 3.15365
208 -1.8016 3.00174
209 8.46534 2.15986
210 -2.52802 3.0969
211 -0.466889 3.53126
212 0.651148 3.23006
213 -3.61399 2.30125
214 3.57491 3.10884
215 1.97688 2.26176
216 7.22368 3.25338
217 8.19936 3.05929
218 2.69172 4.27783
219 1.47685 2.76331
220 -0.0182262 3.39248
221 1.05755 2.7668
222 -0.307114 2.233
223 3.92057 2.78911
224 0.350984 3.37909
225 1.9147 3.98428
226 0.520716 3.52668
227 3.10694 3.08307
228 -1.34233 2.95537
229 -2.68666 3.08967
230 2.07545 3.39084
231 -2.13755 2.26632
232 3.78082 1.95961
233 0.870338 3.26376
234 2.98971 3.28141
235 -0.702603 3.53533
236 0.679757 3.13065
237 6.61483 3.44005
238 4.70636 3.778
239 4.18731 3.2855
240 0.760499 2.41783
241 2.99811 2.57078
242 1.13956 3.27372
243 0.394488 3.35013
244 -0.363674 1.8939
245 -1.79944 2.48097
246 1.99622 2.28534
247 -2.95975 2.51062
248 4.25831 2.79249
249 -1.45631 2.24788
250 1.95259 3.01646
251 1.82617 3.23945
252 2.36825 2.86034
253 5.04535 3.50849
254 -4.95799 2.63429
255 -4.17448 3.39745
256 7.39615 3.85306
257 -1.54972 3.48111
258 -1.13689 3.67636
259 2.1495 3.20654
260 2.25056 3.59544
261 0.0839328 2.66213
262 1.46295 3.04686
263 1.76914 2.9273
264 6.74346 3.52198
265 0.87619 3.57174
266 -4.9109 2.63966
267 2.90993 3.11762
268 -5.7296 3.81255
269 4.82282 2.86335
270 -4.12304 2.81723
271 6.77548 3.31056
272 1.22568 2.78176
273 -6.467 3.17664
274 -0.644892 3.00157
275 -0.0202274 2.87232
276 5.30986 2.7844
277 4.28304 3.64385
278 -0.46986 3.23858
279 -1.36033 2.68536
280 7.18548 3.83083
281 5.3503 4.50589
282 -1.7144 3.85156
283 3.15221 2.52652
284 -0.872644 2.9979
285 0.695944 3.5481
286 4.90852 2.60504
287 1.61588 3.74222
288 6.01856 3.99204
289 3.77126 3.45915
290 -4.05082 3.43855
291 6.01059 3.66476
292 3.28632 3.72335
293 1.94915 3.12665
294 -3.54297 4.05473
295 -1.34063 3.59827
296 5.96429 3.02218
297 2.26584 3.16971
298 3.59148 4.40654
299 0 0
