1 -0.445237 -0.445237 0
2 -0.439386 -0.442311 0.00292559
3 -0.440969 -0.441864 0.00174736
4 -0.461508 -0.446775 0.00506404
5 -0.436168 -0.444653 0.00445945
6 -0.444246 -0.444586 0.00364176
7 -0.451591 -0.445586 0.00323647
8 -0.442145 -0.445156 0.00283568
9 -0.446371 -0.445291 0.00250448
10 -0.443431 -0.445105 0.00224778
11 -0.448579 -0.445421 0.00205758
12 -0.424594 -0.443685 0.00255741
13 -0.455252 -0.444575 0.00251512
14 -0.449121 -0.4449 0.00235108
15 -0.45795 -0.44577 0.00235531
16 -0.423784 -0.444396 0.00259657
17 -0.445805 -0.444479 0.00244046
18 -0.453367 -0.444972 0.00235327
19 -0.432431 -0.444312 0.00232179
20 -0.424059 -0.4433 0.00242428
21 -0.46815 -0.444483 0.00259185
22 -0.452875 -0.444865 0.0025005
23 -0.439473 -0.44463 0.00240078
24 -0.453709 -0.445008 0.0023295
25 -0.460107 -0.445612 0.00231456
26 -0.436618 -0.445266 0.0022505
27 -0.42671 -0.444579 0.00227199
28 -0.442973 -0.444522 0.0021901
29 -0.416971 -0.443572 0.00231695
30 -0.437816 -0.44338 0.00224659
31 -0.435889 -0.443138 0.00218631
32 -0.415973 -0.442289 0.00228076
33 -0.464656 -0.442967 0.00231214
34 -0.446903 -0.443083 0.00224609
35 -0.433732 -0.442816 0.00219728
36 -0.445601 -0.442893 0.00213677
37 -0.438754 -0.442781 0.00208123
38 -0.441502 -0.442748 0.002026
39 -0.437576 -0.442615 0.00197782
40 -0.432171 -0.442354 0.00194534
41 -0.448739 -0.44251 0.00190368
42 -0.42938 -0.442197 0.00188392
43 -0.435641 -0.442044 0.00184589
44 -0.466332 -0.442596 0.00188604
45 -0.440014 -0.442539 0.00184454
46 -0.438269 -0.442446 0.00180638
47 -0.438054 -0.442353 0.00177
48 -0.433955 -0.442178 0.00174154
49 -0.444503 -0.442225 0.00170629
50 -0.444564 -0.442272 0.00167247
51 -0.441081 -0.442249 0.00163951
52 -0.46022 -0.442594 0.0016444
53 -0.459277 -0.442909 0.0016435
54 -0.433681 -0.442738 0.00162181
55 -0.419037 -0.442307 0.00164934
56 -0.447641 -0.442403 0.00162242
57 -0.434935 -0.442272 0.00159908
58 -0.43659 -0.442174 0.00157431
59 -0.447784 -0.442269 0.00155032
60 -0.438175 -0.4422 0.00152579
61 -0.452682 -0.442372 0.00151037
62 -0.464813 -0.442734 0.00152926
63 -0.429392 -0.442522 0.00151962
64 -0.446295 -0.442581 0.00149685
65 -0.451555 -0.442719 0.0014801
66 -0.453929 -0.442889 0.00146736
67 -0.454255 -0.443059 0.00145521
68 -0.43404 -0.442926 0.00143978
69 -0.437955 -0.442854 0.00142058
70 -0.45131 -0.442975 0.00140534
71 -0.441816 -0.442959 0.00138551
72 -0.443704 -0.442969 0.00136617
73 -0.426318 -0.442741 0.00136649
74 -0.44792 -0.442811 0.00134972
75 -0.450641 -0.442915 0.00133568
76 -0.435337 -0.442816 0.00132176
77 -0.440714 -0.442788 0.00130477
78 -0.44772 -0.442852 0.00128948
79 -0.442974 -0.442853 0.00127306
80 -0.442206 -0.442845 0.00125707
81 -0.444992 -0.442872 0.00124173
82 -0.45074 -0.442967 0.00123025
83 -0.443999 -0.44298 0.0012154
84 -0.434906 -0.442884 0.00120468
85 -0.434831 -0.442789 0.00119419
86 -0.455555 -0.442937 0.00118952
87 -0.442949 -0.442938 0.00117577
88 -0.433393 -0.442829 0.00116738
89 -0.437506 -0.442769 0.00115574
90 -0.437058 -0.442706 0.00114458
91 -0.460862 -0.442905 0.00114938
92 -0.446581 -0.442945 0.00113752
93 -0.434843 -0.442858 0.00112859
94 -0.437096 -0.442797 0.0011182
95 -0.442251 -0.442791 0.00110639
96 -0.440575 -0.442768 0.00109504
97 -0.427333 -0.442609 0.00109532
98 -0.43982 -0.442581 0.00108446
99 -0.434224 -0.442496 0.00107676
100 -0.421143 -0.442283 0.00108711
